site_id,x,y,month,temperature,rainfall,pet,clay,carbon_input,soil_cover
site_0033,768941.6094531971,1456939.5962257397,Aug,23.800000000000004,1.4640414,1.1489199,0.92216622,0.4,bare
site_0033,768941.6094531971,1456939.5962257397,Sep,23.950000000000003,-0.98181355,1.0490211,0.92216622,0.4,bare
site_0033,768941.6094531971,1456939.5962257397,Oct,23.950000000000003,1.8832552,-0.28833294,0.92216622,0.4,bare
site_0033,768941.6094531971,1456939.5962257397,Nov,22.550000000000004,-1.5649897,-0.119926624,0.92216622,0.4,bare
site_0033,768941.6094531971,1456939.5962257397,Dec,20.65000000000001,-1.3367776,-0.13680287,0.92216622,0.4,bare
site_0034,769191.7557263334,1456939.5962257397,Jan,21.800000000000004,0.0,0.13504352,0.92808311,0.4,bare
site_0034,769191.7557263334,1456939.5962257397,Feb,24.5,0.0,-0.15066734,0.92808311,0.4,bare
site_0034,769191.7557263334,1456939.5962257397,Mar,27.200000000000003,1.0137513,1.5723805,0.92808311,0.4,bare
site_0034,769191.7557263334,1456939.5962257397,Apr,27.749999999999996,-0.13755153,-0.9827391,0.92808311,0.4,bare
site_0034,769191.7557263334,1456939.5962257397,May,26.1,-0.04459278,1.5587724,0.92808311,0.4,bare
site_0034,769191.7557263334,1456939.5962257397,Jun,24.750000000000007,0.15481113,0.6456372,0.92808311,0.4,bare
site_0034,769191.7557263334,1456939.5962257397,Jul,23.550000000000004,0.27699572,1.2072178,0.92808311,0.4,bare
site_0034,769191.7557263334,1456939.5962257397,Aug,23.800000000000004,1.1453892,1.1489199,0.92808311,0.4,bare
site_0034,769191.7557263334,1456939.5962257397,Sep,23.950000000000003,-0.98181355,1.0490211,0.92808311,0.4,bare
site_0034,769191.7557263334,1456939.5962257397,Oct,23.950000000000003,1.8832552,-0.28833294,0.92808311,0.4,bare
site_0034,769191.7557263334,1456939.5962257397,Nov,22.550000000000004,-1.5649897,-0.119926624,0.92808311,0.4,bare
site_0034,769191.7557263334,1456939.5962257397,Dec,20.65000000000001,-1.3367776,-0.13680287,0.92808311,0.4,bare
site_0035,769441.9019994696,1456939.5962257397,Jan,21.800000000000004,0.0,0.13504352,0.9523065566666666,0.4,bare
site_0035,769441.9019994696,1456939.5962257397,Feb,24.5,0.0,-0.15066734,0.9523065566666666,0.4,bare
site_0035,769441.9019994696,1456939.5962257397,Mar,27.200000000000003,1.0137513,1.152888,0.9523065566666666,0.4,bare
site_0035,769441.9019994696,1456939.5962257397,Apr,27.749999999999996,-0.13755153,-0.9827391,0.9523065566666666,0.4,bare
site_0035,769441.9019994696,1456939.5962257397,May,26.1,0.14293496,0.65633684,0.9523065566666666,0.4,bare
site_0035,769441.9019994696,1456939.5962257397,Jun,24.750000000000007,-0.080697276,0.6456372,0.9523065566666666,0.4,bare
site_0035,769441.9019994696,1456939.5962257397,Jul,23.550000000000004,0.27699572,1.2072178,0.9523065566666666,0.4,bare
site_0035,769441.9019994696,1456939.5962257397,Aug,23.800000000000004,1.1453892,1.1489199,0.9523065566666666,0.4,bare
site_0035,769441.9019994696,1456939.5962257397,Sep,23.950000000000003,-0.98181355,1.0490211,0.9523065566666666,0.4,bare
site_0035,769441.9019994696,1456939.5962257397,Oct,23.950000000000003,1.1093975,-0.28833294,0.9523065566666666,0.4,bare
site_0035,769441.9019994696,1456939.5962257397,Nov,22.550000000000004,-1.2125584,-0.119926624,0.9523065566666666,0.4,bare
site_0035,769441.9019994696,1456939.5962257397,Dec,20.65000000000001,-1.3367776,-0.13680287,0.9523065566666666,0.4,bare
site_0036,769692.0482726059,1456939.5962257397,Jan,21.800000000000004,0.0,0.13504352,-1.0781491166666666,0.4,bare
site_0036,769692.0482726059,1456939.5962257397,Feb,24.5,0.0,-0.15066734,-1.0781491166666666,0.4,bare
site_0036,769692.0482726059,1456939.5962257397,Mar,27.200000000000003,1.0137513,1.152888,-1.0781491166666666,0.4,bare
site_0036,769692.0482726059,1456939.5962257397,Apr,27.749999999999996,-0.36627823,-0.9827391,-1.0781491166666666,0.4,bare
site_0036,769692.0482726059,1456939.5962257397,May,26.1,0.3304627,0.65633684,-1.0781491166666666,0.4,bare
site_0036,769692.0482726059,1456939.5962257397,Jun,24.750000000000007,-0.31620568,0.6456372,-1.0781491166666666,0.4,bare
site_0036,769692.0482726059,1456939.5962257397,Jul,23.550000000000004,-0.21812733,1.2072178,-1.0781491166666666,0.4,bare
site_0036,769692.0482726059,1456939.5962257397,Aug,23.800000000000004,0.82673717,1.1489199,-1.0781491166666666,0.4,bare
site_0036,769692.0482726059,1456939.5962257397,Sep,23.950000000000003,-0.7961012,1.0490211,-1.0781491166666666,0.4,bare
site_0036,769692.0482726059,1456939.5962257397,Oct,23.950000000000003,1.1093975,-0.28833294,-1.0781491166666666,0.4,bare
site_0036,769692.0482726059,1456939.5962257397,Nov,22.550000000000004,-0.860127,-0.119926624,-1.0781491166666666,0.4,bare
site_0036,769692.0482726059,1456939.5962257397,Dec,20.65000000000001,-0.4795615,-0.13680287,-1.0781491166666666,0.4,bare
site_0037,769942.1945457421,1456939.5962257397,Jan,21.800000000000004,0.0,0.13504352,-1.1603542166666665,0.4,bare
site_0037,769942.1945457421,1456939.5962257397,Feb,24.5,0.0,-0.15066734,-1.1603542166666665,0.4,bare
site_0037,769942.1945457421,1456939.5962257397,Mar,27.200000000000003,-0.798329,0.7333952,-1.1603542166666665,0.4,bare
site_0037,769942.1945457421,1456939.5962257397,Apr,27.749999999999996,-0.595005,0.0068858177,-1.1603542166666665,0.4,bare
site_0037,769942.1945457421,1456939.5962257397,May,26.1,0.51799047,0.65633684,-1.1603542166666665,0.4,bare
site_0037,769942.1945457421,1456939.5962257397,Jun,24.750000000000007,-0.31620568,0.6456372,-1.1603542166666665,0.4,bare
site_0037,769942.1945457421,1456939.5962257397,Jul,23.550000000000004,-0.21812733,0.48186,-1.1603542166666665,0.4,bare
site_0037,769942.1945457421,1456939.5962257397,Aug,23.800000000000004,0.50808513,1.1489199,-1.1603542166666665,0.4,bare
site_0037,769942.1945457421,1456939.5962257397,Sep,23.950000000000003,-0.7961012,0.17176704,-1.1603542166666665,0.4,bare
site_0037,769942.1945457421,1456939.5962257397,Oct,23.950000000000003,1.1093975,-0.28833294,-1.1603542166666665,0.4,bare
site_0037,769942.1945457421,1456939.5962257397,Nov,22.550000000000004,-0.5076956,-0.119926624,-1.1603542166666665,0.4,bare
site_0037,769942.1945457421,1456939.5962257397,Dec,20.65000000000001,-0.4795615,-0.13680287,-1.1603542166666665,0.4,bare
site_0038,770192.3408188784,1456939.5962257397,Jan,21.800000000000004,0.0,0.13504352,-1.1603542166666665,0.4,bare
site_0038,770192.3408188784,1456939.5962257397,Feb,24.5,0.0,-0.15066734,-1.1603542166666665,0.4,bare
site_0038,770192.3408188784,1456939.5962257397,Mar,27.200000000000003,-0.798329,0.7333952,-1.1603542166666665,0.4,bare
site_0038,770192.3408188784,1456939.5962257397,Apr,27.749999999999996,-0.82373166,0.0068858177,-1.1603542166666665,0.4,bare
site_0038,770192.3408188784,1456939.5962257397,May,26.1,0.7055182,0.65633684,-1.1603542166666665,0.4,bare
site_0038,770192.3408188784,1456939.5962257397,Jun,24.750000000000007,-0.5517141,0.6456372,-1.1603542166666665,0.4,bare
site_0038,770192.3408188784,1456939.5962257397,Jul,23.550000000000004,-0.71325034,0.48186,-1.1603542166666665,0.4,bare
site_0038,770192.3408188784,1456939.5962257397,Aug,23.800000000000004,0.18943305,0.3355815,-1.1603542166666665,0.4,bare
site_0038,770192.3408188784,1456939.5962257397,Sep,23.950000000000003,-0.7961012,0.17176704,-1.1603542166666665,0.4,bare
site_0038,770192.3408188784,1456939.5962257397,Oct,23.950000000000003,0.33553985,-0.28833294,-1.1603542166666665,0.4,bare
site_0038,770192.3408188784,1456939.5962257397,Nov,22.550000000000004,-0.5076956,-0.119926624,-1.1603542166666665,0.4,bare
site_0038,770192.3408188784,1456939.5962257397,Dec,20.65000000000001,-0.4795615,-0.13680287,-1.1603542166666665,0.4,bare
site_0039,770442.4870920145,1456939.5962257397,Jan,21.800000000000004,0.0,0.13504352,-1.1501922,0.4,bare
site_0039,770442.4870920145,1456939.5962257397,Feb,24.5,0.0,-0.15066734,-1.1501922,0.4,bare
site_0039,770442.4870920145,1456939.5962257397,Mar,27.200000000000003,-0.798329,0.7333952,-1.1501922,0.4,bare
site_0039,770442.4870920145,1456939.5962257397,Apr,27.749999999999996,-0.82373166,0.0068858177,-1.1501922,0.4,bare
site_0039,770442.4870920145,1456939.5962257397,May,26.1,0.89304596,0.65633684,-1.1501922,0.4,bare
site_0039,770442.4870920145,1456939.5962257397,Jun,24.750000000000007,-0.7872225,0.6456372,-1.1501922,0.4,bare
site_0039,770442.4870920145,1456939.5962257397,Jul,23.550000000000004,-0.71325034,0.48186,-1.1501922,0.4,bare
site_0039,770442.4870920145,1456939.5962257397,Aug,23.800000000000004,0.18943305,0.3355815,-1.1501922,0.4,bare
site_0039,770442.4870920145,1456939.5962257397,Sep,23.950000000000003,-0.7961012,0.17176704,-1.1501922,0.4,bare
site_0039,770442.4870920145,1456939.5962257397,Oct,23.950000000000003,0.33553985,-0.28833294,-1.1501922,0.4,bare
site_0039,770442.4870920145,1456939.5962257397,Nov,22.550000000000004,-0.15526426,-0.119926624,-1.1501922,0.4,bare
site_0039,770442.4870920145,1456939.5962257397,Dec,20.65000000000001,-0.4795615,-0.13680287,-1.1501922,0.4,bare
site_0040,770692.6333651508,1456939.5962257397,Jan,21.800000000000004,0.0,0.13504352,-0.804084455,0.4,bare
site_0040,770692.6333651508,1456939.5962257397,Feb,24.5,0.0,-0.15066734,-0.804084455,0.4,bare
site_0040,770692.6333651508,1456939.5962257397,Mar,27.200000000000003,-0.798329,0.3139026,-0.804084455,0.4,bare
site_0040,770692.6333651508,1456939.5962257397,Apr,27.749999999999996,-1.0524584,0.0068858177,-0.804084455,0.4,bare
site_0040,770692.6333651508,1456939.5962257397,May,26.1,1.0805737,-0.24609877,-0.804084455,0.4,bare
site_0040,770692.6333651508,1456939.5962257397,Jun,24.750000000000007,-1.022731,0.6456372,-0.804084455,0.4,bare
site_0040,770692.6333651508,1456939.5962257397,Jul,23.550000000000004,-1.2083734,0.48186,-0.804084455,0.4,bare
site_0040,770692.6333651508,1456939.5962257397,Aug,23.800000000000004,-0.12921901,0.3355815,-0.804084455,0.4,bare
site_0040,770692.6333651508,1456939.5962257397,Sep,23.950000000000003,-0.6103888,-0.7054871,-0.804084455,0.4,bare
site_0040,770692.6333651508,1456939.5962257397,Oct,23.950000000000003,-0.43831784,-0.28833294,-0.804084455,0.4,bare
site_0040,770692.6333651508,1456939.5962257397,Nov,22.550000000000004,0.19716711,-1.3449128,-0.804084455,0.4,bare
site_0040,770692.6333651508,1456939.5962257397,Dec,20.65000000000001,0.3776546,-0.13680287,-0.804084455,0.4,bare
site_0041,770942.779638287,1456939.5962257397,Jan,21.800000000000004,0.0,0.13504352,0.8966702766666667,0.4,bare
site_0041,770942.779638287,1456939.5962257397,Feb,24.5,0.0,-0.15066734,0.8966702766666667,0.4,bare
site_0041,770942.779638287,1456939.5962257397,Mar,27.200000000000003,-0.798329,0.3139026,0.8966702766666667,0.4,bare
site_0041,770942.779638287,1456939.5962257397,Apr,27.749999999999996,-1.2811852,0.99651074,0.8966702766666667,0.4,bare
site_0041,770942.779638287,1456939.5962257397,May,26.1,1.2681015,-0.24609877,0.8966702766666667,0.4,bare
site_0041,770942.779638287,1456939.5962257397,Jun,24.750000000000007,-1.2582394,0.6456372,0.8966702766666667,0.4,bare
site_0041,770942.779638287,1456939.5962257397,Jul,23.550000000000004,-1.2083734,-0.2434978,0.8966702766666667,0.4,bare
site_0041,770942.779638287,1456939.5962257397,Aug,23.800000000000004,-0.4478711,0.3355815,0.8966702766666667,0.4,bare
site_0041,770942.779638287,1456939.5962257397,Sep,23.950000000000003,-0.6103888,-0.7054871,0.8966702766666667,0.4,bare
site_0041,770942.779638287,1456939.5962257397,Oct,23.950000000000003,-0.43831784,-0.28833294,0.8966702766666667,0.4,bare
site_0041,770942.779638287,1456939.5962257397,Nov,22.550000000000004,0.19716711,-1.3449128,0.8966702766666667,0.4,bare
site_0041,770942.779638287,1456939.5962257397,Dec,20.65000000000001,0.3776546,-1.4414467,0.8966702766666667,0.4,bare
site_0042,771192.9259114233,1456939.5962257397,Jan,21.85,0.0,0.13504352,0.99408105,0.4,bare
site_0042,771192.9259114233,1456939.5962257397,Feb,24.55,0.0,-0.15066734,0.99408105,0.4,bare
site_0042,771192.9259114233,1456939.5962257397,Mar,27.200000000000003,-0.798329,-0.10559007,0.99408105,0.4,bare
site_0042,771192.9259114233,1456939.5962257397,Apr,27.800000000000004,-1.2811852,0.99651074,0.99408105,0.4,bare
site_0042,771192.9259114233,1456939.5962257397,May,26.1,1.2681015,-0.24609877,0.99408105,0.4,bare
site_0042,771192.9259114233,1456939.5962257397,Jun,24.750000000000007,-1.2582394,0.6456372,0.99408105,0.4,bare
site_0042,771192.9259114233,1456939.5962257397,Jul,23.550000000000004,-1.7034963,-0.2434978,0.99408105,0.4,bare
site_0042,771192.9259114233,1456939.5962257397,Aug,23.800000000000004,-0.7665231,-0.4777569,0.99408105,0.4,bare
site_0042,771192.9259114233,1456939.5962257397,Sep,23.950000000000003,-0.6103888,-0.7054871,0.99408105,0.4,bare
site_0042,771192.9259114233,1456939.5962257397,Oct,23.950000000000003,-0.43831784,-0.28833294,0.99408105,0.4,bare
site_0042,771192.9259114233,1456939.5962257397,Nov,22.6,0.54959846,-1.3449128,0.99408105,0.4,bare
site_0042,771192.9259114233,1456939.5962257397,Dec,20.65000000000001,0.3776546,-1.4414467,0.99408105,0.4,bare
site_0043,771443.0721845595,1456939.5962257397,Jan,21.85,0.0,0.13504352,0.9620765666666666,0.4,bare
site_0043,771443.0721845595,1456939.5962257397,Feb,24.55,0.0,-0.15066734,0.9620765666666666,0.4,bare
site_0043,771443.0721845595,1456939.5962257397,Mar,27.200000000000003,-0.798329,-0.10559007,0.9620765666666666,0.4,bare
site_0043,771443.0721845595,1456939.5962257397,Apr,27.800000000000004,-1.5099118,0.99651074,0.9620765666666666,0.4,bare
site_0043,771443.0721845595,1456939.5962257397,May,26.1,1.4556291,-0.24609877,0.9620765666666666,0.4,bare
site_0043,771443.0721845595,1456939.5962257397,Jun,24.750000000000007,-1.4937477,-0.31601006,0.9620765666666666,0.4,bare
site_0043,771443.0721845595,1456939.5962257397,Jul,23.550000000000004,-1.7034963,-0.2434978,0.9620765666666666,0.4,bare
site_0043,771443.0721845595,1456939.5962257397,Aug,23.800000000000004,-1.0851752,-0.4777569,0.9620765666666666,0.4,bare
site_0043,771443.0721845595,1456939.5962257397,Sep,23.950000000000003,-0.42467648,-0.7054871,0.9620765666666666,0.4,bare
site_0043,771443.0721845595,1456939.5962257397,Oct,23.950000000000003,-1.2121755,-1.6183012,0.9620765666666666,0.4,bare
site_0043,771443.0721845595,1456939.5962257397,Nov,22.6,0.9020298,-1.3449128,0.9620765666666666,0.4,bare
site_0043,771443.0721845595,1456939.5962257397,Dec,20.65000000000001,0.3776546,-1.4414467,0.9620765666666666,0.4,bare
site_0044,768941.6094531971,1456680.1392972758,Jan,21.90000000000001,0.0,0.13504352,0.94667125,0.4,bare
site_0044,768941.6094531971,1456680.1392972758,Feb,24.55,0.0,-0.15066734,0.94667125,0.4,bare
site_0044,768941.6094531971,1456680.1392972758,Mar,27.25,1.0137513,1.152888,0.94667125,0.4,bare
site_0044,768941.6094531971,1456680.1392972758,Apr,27.749999999999996,0.31990188,-0.9827391,0.94667125,0.4,bare
site_0044,768941.6094531971,1456680.1392972758,May,26.15,-0.41964826,1.5587724,0.94667125,0.4,bare
site_0044,768941.6094531971,1456680.1392972758,Jun,24.800000000000004,0.62582797,0.6456372,0.94667125,0.4,bare
site_0044,768941.6094531971,1456680.1392972758,Jul,23.550000000000004,0.77211875,1.2072178,0.94667125,0.4,bare
site_0044,768941.6094531971,1456680.1392972758,Aug,23.800000000000004,1.4640414,1.1489199,0.94667125,0.4,bare
site_0044,768941.6094531971,1456680.1392972758,Sep,24.0,-0.7961012,1.0490211,0.94667125,0.4,bare
site_0044,768941.6094531971,1456680.1392972758,Oct,24.0,1.8832552,-0.28833294,0.94667125,0.4,bare
site_0044,768941.6094531971,1456680.1392972758,Nov,22.65,-1.5649897,-0.119926624,0.94667125,0.4,bare
site_0044,768941.6094531971,1456680.1392972758,Dec,20.75,-1.3367776,1.167841,0.94667125,0.4,bare
site_0045,769191.7557263334,1456680.1392972758,Jan,21.90000000000001,0.0,0.13504352,0.9995630166666668,0.4,bare
site_0045,769191.7557263334,1456680.1392972758,Feb,24.55,0.0,-0.15066734,0.9995630166666668,0.4,bare
site_0045,769191.7557263334,1456680.1392972758,Mar,27.25,1.0137513,1.152888,0.9995630166666668,0.4,bare
site_0045,769191.7557263334,1456680.1392972758,Apr,27.749999999999996,0.09117518,-0.9827391,0.9995630166666668,0.4,bare
site_0045,769191.7557263334,1456680.1392972758,May,26.15,-0.23212051,1.5587724,0.9995630166666668,0.4,bare
site_0045,769191.7557263334,1456680.1392972758,Jun,24.800000000000004,0.39031956,0.6456372,0.9995630166666668,0.4,bare
site_0045,769191.7557263334,1456680.1392972758,Jul,23.550000000000004,0.77211875,1.2072178,0.9995630166666668,0.4,bare
site_0045,769191.7557263334,1456680.1392972758,Aug,23.800000000000004,1.1453892,1.1489199,0.9995630166666668,0.4,bare
site_0045,769191.7557263334,1456680.1392972758,Sep,24.0,-0.7961012,1.0490211,0.9995630166666668,0.4,bare
site_0045,769191.7557263334,1456680.1392972758,Oct,24.0,1.1093975,-0.28833294,0.9995630166666668,0.4,bare
site_0045,769191.7557263334,1456680.1392972758,Nov,22.65,-1.2125584,-0.119926624,0.9995630166666668,0.4,bare
site_0045,769191.7557263334,1456680.1392972758,Dec,20.75,-1.3367776,-0.13680287,0.9995630166666668,0.4,bare
site_0046,769441.9019994696,1456680.1392972758,Jan,21.90000000000001,0.0,0.13504352,0.8411337500000001,0.4,bare
site_0046,769441.9019994696,1456680.1392972758,Feb,24.55,0.0,-0.15066734,0.8411337500000001,0.4,bare
site_0046,769441.9019994696,1456680.1392972758,Mar,27.25,1.0137513,0.7333952,0.8411337500000001,0.4,bare
site_0046,769441.9019994696,1456680.1392972758,Apr,27.749999999999996,0.09117518,-0.9827391,0.8411337500000001,0.4,bare
site_0046,769441.9019994696,1456680.1392972758,May,26.15,-0.04459278,0.65633684,0.8411337500000001,0.4,bare
site_0046,769441.9019994696,1456680.1392972758,Jun,24.800000000000004,0.15481113,0.6456372,0.8411337500000001,0.4,bare
site_0046,769441.9019994696,1456680.1392972758,Jul,23.550000000000004,0.27699572,1.2072178,0.8411337500000001,0.4,bare
site_0046,769441.9019994696,1456680.1392972758,Aug,23.800000000000004,0.82673717,1.1489199,0.8411337500000001,0.4,bare
site_0046,769441.9019994696,1456680.1392972758,Sep,24.0,-0.6103888,1.0490211,0.8411337500000001,0.4,bare
site_0046,769441.9019994696,1456680.1392972758,Oct,24.0,1.1093975,-0.28833294,0.8411337500000001,0.4,bare
site_0046,769441.9019994696,1456680.1392972758,Nov,22.65,-1.2125584,-0.119926624,0.8411337500000001,0.4,bare
site_0046,769441.9019994696,1456680.1392972758,Dec,20.75,-1.3367776,-0.13680287,0.8411337500000001,0.4,bare
site_0047,769692.0482726059,1456680.1392972758,Jan,21.90000000000001,0.0,0.13504352,-1.0811396166666667,0.4,bare
site_0047,769692.0482726059,1456680.1392972758,Feb,24.55,0.0,-0.15066734,-1.0811396166666667,0.4,bare
site_0047,769692.0482726059,1456680.1392972758,Mar,27.25,1.0137513,0.7333952,-1.0811396166666667,0.4,bare
site_0047,769692.0482726059,1456680.1392972758,Apr,27.749999999999996,-0.13755153,-0.9827391,-1.0811396166666667,0.4,bare
site_0047,769692.0482726059,1456680.1392972758,May,26.15,0.14293496,0.65633684,-1.0811396166666667,0.4,bare
site_0047,769692.0482726059,1456680.1392972758,Jun,24.800000000000004,-0.080697276,0.6456372,-1.0811396166666667,0.4,bare
site_0047,769692.0482726059,1456680.1392972758,Jul,23.550000000000004,0.27699572,0.48186,-1.0811396166666667,0.4,bare
site_0047,769692.0482726059,1456680.1392972758,Aug,23.800000000000004,0.82673717,0.3355815,-1.0811396166666667,0.4,bare
site_0047,769692.0482726059,1456680.1392972758,Sep,24.0,-0.6103888,1.0490211,-1.0811396166666667,0.4,bare
site_0047,769692.0482726059,1456680.1392972758,Oct,24.0,1.1093975,-0.28833294,-1.0811396166666667,0.4,bare
site_0047,769692.0482726059,1456680.1392972758,Nov,22.65,-0.860127,-0.119926624,-1.0811396166666667,0.4,bare
site_0047,769692.0482726059,1456680.1392972758,Dec,20.75,-0.4795615,-0.13680287,-1.0811396166666667,0.4,bare
site_0048,769942.1945457421,1456680.1392972758,Jan,21.90000000000001,0.0,0.13504352,-1.1603542166666665,0.4,bare
site_0048,769942.1945457421,1456680.1392972758,Feb,24.55,0.0,-0.15066734,-1.1603542166666665,0.4,bare
site_0048,769942.1945457421,1456680.1392972758,Mar,27.25,-0.798329,0.7333952,-1.1603542166666665,0.4,bare
site_0048,769942.1945457421,1456680.1392972758,Apr,27.749999999999996,-0.36627823,0.0068858177,-1.1603542166666665,0.4,bare
site_0048,769942.1945457421,1456680.1392972758,May,26.15,0.3304627,0.65633684,-1.1603542166666665,0.4,bare
site_0048,769942.1945457421,1456680.1392972758,Jun,24.800000000000004,-0.31620568,0.6456372,-1.1603542166666665,0.4,bare
site_0048,769942.1945457421,1456680.1392972758,Jul,23.550000000000004,-0.21812733,0.48186,-1.1603542166666665,0.4,bare
site_0048,769942.1945457421,1456680.1392972758,Aug,23.800000000000004,0.50808513,0.3355815,-1.1603542166666665,0.4,bare
site_0048,769942.1945457421,1456680.1392972758,Sep,24.0,-0.6103888,0.17176704,-1.1603542166666665,0.4,bare
site_0048,769942.1945457421,1456680.1392972758,Oct,24.0,0.33553985,-0.28833294,-1.1603542166666665,0.4,bare
site_0048,769942.1945457421,1456680.1392972758,Nov,22.65,-0.5076956,-0.119926624,-1.1603542166666665,0.4,bare
site_0048,769942.1945457421,1456680.1392972758,Dec,20.75,-0.4795615,-0.13680287,-1.1603542166666665,0.4,bare
site_0049,770192.3408188784,1456680.1392972758,Jan,21.90000000000001,0.0,0.13504352,-1.1501922,0.4,bare
site_0049,770192.3408188784,1456680.1392972758,Feb,24.55,0.0,-0.15066734,-1.1501922,0.4,bare
site_0049,770192.3408188784,1456680.1392972758,Mar,27.25,-0.798329,0.3139026,-1.1501922,0.4,bare
site_0049,770192.3408188784,1456680.1392972758,Apr,27.749999999999996,-0.36627823,0.0068858177,-1.1501922,0.4,bare
site_0049,770192.3408188784,1456680.1392972758,May,26.15,0.3304627,0.65633684,-1.1501922,0.4,bare
site_0049,770192.3408188784,1456680.1392972758,Jun,24.800000000000004,-0.31620568,0.6456372,-1.1501922,0.4,bare
site_0049,770192.3408188784,1456680.1392972758,Jul,23.550000000000004,-0.21812733,0.48186,-1.1501922,0.4,bare
site_0049,770192.3408188784,1456680.1392972758,Aug,23.800000000000004,0.18943305,0.3355815,-1.1501922,0.4,bare
site_0049,770192.3408188784,1456680.1392972758,Sep,24.0,-0.42467648,0.17176704,-1.1501922,0.4,bare
site_0049,770192.3408188784,1456680.1392972758,Oct,24.0,0.33553985,-0.28833294,-1.1501922,0.4,bare
site_0049,770192.3408188784,1456680.1392972758,Nov,22.65,-0.15526426,-0.119926624,-1.1501922,0.4,bare
site_0049,770192.3408188784,1456680.1392972758,Dec,20.75,-0.4795615,-0.13680287,-1.1501922,0.4,bare
site_0050,770442.4870920145,1456680.1392972758,Jan,21.90000000000001,0.0,0.13504352,-0.84146049,0.4,bare
site_0050,770442.4870920145,1456680.1392972758,Feb,24.55,0.0,-0.15066734,-0.84146049,0.4,bare
site_0050,770442.4870920145,1456680.1392972758,Mar,27.25,-0.798329,0.3139026,-0.84146049,0.4,bare
site_0050,770442.4870920145,1456680.1392972758,Apr,27.749999999999996,-0.595005,0.0068858177,-0.84146049,0.4,bare
site_0050,770442.4870920145,1456680.1392972758,May,26.15,0.51799047,-0.24609877,-0.84146049,0.4,bare
site_0050,770442.4870920145,1456680.1392972758,Jun,24.800000000000004,-0.5517141,0.6456372,-0.84146049,0.4,bare
site_0050,770442.4870920145,1456680.1392972758,Jul,23.550000000000004,-0.71325034,0.48186,-0.84146049,0.4,bare
site_0050,770442.4870920145,1456680.1392972758,Aug,23.800000000000004,-0.12921901,0.3355815,-0.84146049,0.4,bare
site_0050,770442.4870920145,1456680.1392972758,Sep,24.0,-0.42467648,0.17176704,-0.84146049,0.4,bare
site_0050,770442.4870920145,1456680.1392972758,Oct,24.0,0.33553985,-0.28833294,-0.84146049,0.4,bare
site_0050,770442.4870920145,1456680.1392972758,Nov,22.65,-0.15526426,-0.119926624,-0.84146049,0.4,bare
site_0050,770442.4870920145,1456680.1392972758,Dec,20.75,-0.4795615,-0.13680287,-0.84146049,0.4,bare
site_0051,770692.6333651508,1456680.1392972758,Jan,21.90000000000001,0.0,0.13504352,0.7342953083333333,0.4,bare
site_0051,770692.6333651508,1456680.1392972758,Feb,24.55,0.0,-0.15066734,0.7342953083333333,0.4,bare
site_0051,770692.6333651508,1456680.1392972758,Mar,27.25,-0.798329,0.3139026,0.7342953083333333,0.4,bare
site_0051,770692.6333651508,1456680.1392972758,Apr,27.749999999999996,-0.82373166,0.0068858177,0.7342953083333333,0.4,bare
site_0051,770692.6333651508,1456680.1392972758,May,26.15,0.7055182,-0.24609877,0.7342953083333333,0.4,bare
site_0051,770692.6333651508,1456680.1392972758,Jun,24.800000000000004,-0.7872225,-0.31601006,0.7342953083333333,0.4,bare
site_0051,770692.6333651508,1456680.1392972758,Jul,23.550000000000004,-0.71325034,-0.2434978,0.7342953083333333,0.4,bare
site_0051,770692.6333651508,1456680.1392972758,Aug,23.800000000000004,-0.4478711,0.3355815,0.7342953083333333,0.4,bare
site_0051,770692.6333651508,1456680.1392972758,Sep,24.0,-0.42467648,-0.7054871,0.7342953083333333,0.4,bare
site_0051,770692.6333651508,1456680.1392972758,Oct,24.0,-0.43831784,-0.28833294,0.7342953083333333,0.4,bare
site_0051,770692.6333651508,1456680.1392972758,Nov,22.65,0.19716711,-0.119926624,0.7342953083333333,0.4,bare
site_0051,770692.6333651508,1456680.1392972758,Dec,20.75,0.3776546,-0.13680287,0.7342953083333333,0.4,bare
site_0052,770942.779638287,1456680.1392972758,Jan,21.90000000000001,0.0,0.13504352,1.0533458,0.4,bare
site_0052,770942.779638287,1456680.1392972758,Feb,24.55,0.0,-0.15066734,1.0533458,0.4,bare
site_0052,770942.779638287,1456680.1392972758,Mar,27.25,-0.798329,-0.10559007,1.0533458,0.4,bare
site_0052,770942.779638287,1456680.1392972758,Apr,27.749999999999996,-1.0524584,0.99651074,1.0533458,0.4,bare
site_0052,770942.779638287,1456680.1392972758,May,26.15,0.89304596,-0.24609877,1.0533458,0.4,bare
site_0052,770942.779638287,1456680.1392972758,Jun,24.800000000000004,-1.022731,-0.31601006,1.0533458,0.4,bare
site_0052,770942.779638287,1456680.1392972758,Jul,23.550000000000004,-1.2083734,-0.2434978,1.0533458,0.4,bare
site_0052,770942.779638287,1456680.1392972758,Aug,23.800000000000004,-0.4478711,-0.4777569,1.0533458,0.4,bare
site_0052,770942.779638287,1456680.1392972758,Sep,24.0,-0.42467648,-0.7054871,1.0533458,0.4,bare
site_0052,770942.779638287,1456680.1392972758,Oct,24.0,-0.43831784,-0.28833294,1.0533458,0.4,bare
site_0052,770942.779638287,1456680.1392972758,Nov,22.65,0.54959846,-0.119926624,1.0533458,0.4,bare
